system:index,B10_count,B10_mean,B10_variance,B11_count,B11_mean,B11_variance,B12_count,B12_mean,B12_variance,B1_count,B1_mean,B1_variance,B2_count,B2_mean,B2_variance,B3_count,B3_mean,B3_variance,B4_count,B4_mean,B4_variance,B5_count,B5_mean,B5_variance,B6_count,B6_mean,B6_variance,B7_count,B7_mean,B7_variance,B8A_count,B8A_mean,B8A_variance,B8_count,B8_mean,B8_variance,B9_count,B9_mean,B9_variance,Block,CRC_count,CRC_mean,CRC_variance,DOY_count,DOY_mean,DOY_variance,EVI_count,EVI_mean,EVI_variance,GCVI_george_count,GCVI_george_mean,GCVI_george_variance,GCVI_mine_count,GCVI_mine_mean,GCVI_mine_variance,GPSID,ID,MTCI_count,MTCI_mean,MTCI_variance,NBR1_count,NBR1_mean,NBR1_variance,NBR2_count,NBR2_mean,NBR2_variance,NDTI_count,NDTI_mean,NDTI_variance,NDVI_george_count,NDVI_george_mean,NDVI_george_variance,NDVI_mine_count,NDVI_mine_mean,NDVI_mine_variance,QA10_count,QA10_mean,QA10_variance,QA20_count,QA20_mean,QA20_variance,QA60_count,QA60_mean,QA60_variance,RDGCVI_count,RDGCVI_mean,RDGCVI_variance,RDNDVI_count,RDNDVI_mean,RDNDVI_variance,RDTCI_count,RDTCI_mean,RDTCI_variance,RNDMTRACKID,SNDVI_count,SNDVI_mean,SNDVI_variance,STI_count,STI_mean,STI_variance,SUBID,Schedule_id,TOTID,TVI_count,TVI_mean,TVI_variance,Village,a2,a2_org,a3,a4,a5,a5_1,a5_2,a6,a6_1,a6_2,a7,a7_1,a7_1_1_r1,a7_1_1_r2,a7_1_1_r3,a7_1_1_r4,a7_2,a7_2_1_r1,a7_2_1_r2,a7_2_1_r3,a7_2_1_r4,a8,a9,a9_str,area,canopy,chemical,coordsetsn,description,district,doy,ex_description,ex_name,gps1,gps2,gpsfileid,granule_id,i1_district,i4_cocoid,intercroppingCrop,intercroppingPercent,isFertilizedType,isIntercropping,isWeeded,lodging,mstimestamp,name,noTimesIrrigated,noTimesWeeded,random,seedSource,seedVariety,swi,weedCoverPercent,yield,yieldLevel100Break,yieldLevelColors,.geo
20170108T045151_20170108T045341_T44RRN_171,5,11.0,0.0,5,1859.6,4.7999999998137355,5,1123.2,50.699999999953434,5,2053.0,0.0,5,1717.2,173.20000000018626,5,1479.0,242.5,5,1231.2,318.69999999995343,5,1391.6,10.799999999813735,5,2103.0,480.0,5,2334.2,410.70000000018626,5,2477.0,607.5,5,2178.4,14404.799999999814,5,496.0,0.0,20.0,5,113.4,33.29999999999927,5,8.0,0.0,5,-716.0,12785.0,5,472.4,6069.799999999988,5,472.4,6069.799999999988,N 36,246_0,5,4897.4,182528.30000000075,5,78.0,776.0,5,318.2,669.6999999999971,5,246.4,4.80000000000291,5,276.6,948.3000000000029,5,276.6,948.3000000000029,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,564.8,7310.700000000012,5,219.2,706.6999999999971,5,4897.4,182528.30000000075,655033.0,5,276.6,948.3000000000029,5,1655.0,67.5,9644.0,1.06030702E8,TRACK655033_SUB9644,5,6.6744E7,7.632288E13,62.0,3.0112016E7,3011.0,2.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,NO,374.6771775860448,,4.0,1.0,,Nalanda,8,,,2.0170218E7,154329.0,6.36448434048E17,L1C_T45RVJ_A008081_20170108T045341,6.0,1204530.0,,,YES Both,NO,YES,3.0,1483851221299,,2.0,2.0,0.9644994445002328,purchased seeds,HD3059,0.0,>50%,450.89,5.0,A75715,
20170108T045151_20170108T045341_T44RRN_500,2,15.0,0.0,2,1849.0,0.0,2,1205.0,0.0,2,2045.0,0.0,2,1730.5,4.5,2,1506.0,98.0,2,1359.5,112.5,2,1387.0,0.0,2,1993.0,0.0,2,2226.0,0.0,2,2308.0,0.0,2,2060.0,1458.0,2,500.0,0.0,20.0,2,101.5,12.5,2,8.0,0.0,2,-633.5,1200.5,2,367.5,264.5,2,367.5,264.5,N 37,244_2,2,26149.5,7.56327005E7,2,53.5,84.5,2,261.0,72.0,2,210.0,0.0,2,204.0,162.0,2,204.0,162.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,484.5,760.5,2,194.5,84.5,2,26149.5,7.56327005E7,422802.0,2,204.0,162.0,2,1534.0,0.0,9488.0,1.06030801E8,TRACK422802_SUB9488,2,4.789E7,1.4045E13,63.0,5012017.0,501.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NO,181.63121648078618,,2.0,3.0,,Nalanda,8,,,2.0170218E7,143435.0,6.36448434048E17,L1C_T45RVJ_A008081_20170108T045341,6.0,1201138.0,,,YES Chemical Fertilizer,NO,NO,3.0,1483851221299,,1.0,0.0,0.9488008684268056,used own seed,HD3059,1.0,,351.69,4.0,89751C,
20170108T045151_20170108T045341_T44RRN_512,1,10.0,,1,1904.0,,1,1434.0,,1,2058.0,,1,1743.0,,1,1501.0,,1,1345.0,,1,1398.0,,1,1731.0,,1,1868.0,,1,1981.0,,1,1714.0,,1,409.0,,20.0,1,118.0,,1,8.0,,1,-280.0,,1,141.0,,1,141.0,,N 44,240_1,1,5962.0,,1,-52.0,,1,88.0,,1,140.0,,1,120.0,,1,120.0,,1,0.0,,1,0.0,,1,0.0,,1,226.0,,1,101.0,,1,5962.0,,686202.0,1,120.0,,1,1327.0,,7319.0,1.06031003E8,TRACK686202_SUB7319,1,2.838E7,,65.0,2.9122016E7,2912.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NO,224.60006055519565,,5.0,2.0,,Nalanda,8,,,2.0170218E7,133504.0,6.36448434048E17,L1C_T45RVJ_A008081_20170108T045341,6.0,1252329.0,mustard,<25%,YES Chemical Fertilizer,YES,YES,3.0,1483851221299,,1.0,1.0,0.7319492889122216,purchased seeds,HD3059,1.0,<25%,327.33,4.0,89751C,
20170108T045151_20170108T045341_T44RRN_172,5,12.4,1.8000000000000114,5,1775.8,2930.7000000001863,5,1179.6,27222.800000000047,5,2086.0,36.0,5,1767.0,111.0,5,1528.6,173.29999999981374,5,1314.8,2200.7000000001863,5,1416.8,45.200000000186265,5,1983.8,39568.700000000186,5,2229.6,81961.29999999981,5,2317.4,107202.79999999981,5,1945.8,86904.70000000019,5,452.2,138.20000000001164,2.0,5,74.0,141.5,5,8.0,0.0,5,-469.0,75517.0,5,272.8,37768.2,5,272.8,37768.2,8.0,6_0,5,5330.0,2542430.5,5,41.2,5974.7,5,240.8,14478.699999999997,5,204.4,3090.300000000003,5,187.8,6616.199999999997,5,187.8,6616.199999999997,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,373.2,45079.70000000001,5,152.0,4744.0,5,5330.0,2542430.5,253611.0,5,187.8,6616.199999999997,5,1524.2,31784.700000000186,9806.0,1.01020203E8,TRACK253611_SUB9806,5,4.6412E7,4.7182192E14,2.0,2122016.0,212.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NO,475.6304618225415,,4.0,1.0,,Gaya,8,,,2.017021E7,121351.0,6.364481815872E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1280542.0,,,YES Chemical Fertilizer,NO,NO,3.0,1483851221299,,1.0,0.0,0.9806178062514171,used own seed,Sonalika,0.0,,419.75,5.0,A75715,
20170108T045151_20170108T045341_T44RRN_173,5,12.8,0.19999999999998863,5,1639.6,156.79999999981374,5,965.8,387.19999999995343,5,2079.4,0.7999999998137355,5,1749.0,218.5,5,1538.6,269.29999999981374,5,1266.2,163.69999999995343,5,1405.6,0.7999999998137355,5,2021.2,115.20000000018626,5,2226.0,500.0,5,2316.4,924.7999999998137,5,2065.4,19263.799999999814,5,446.0,405.0,2.0,5,31.4,22.299999999999955,5,8.0,0.0,5,-583.4,18402.79999999999,5,341.8,7375.700000000012,5,341.8,7375.700000000012,11.0,11_0,5,4771.0,1110600.0,5,113.6,1108.2999999999993,5,361.2,963.7000000000116,5,258.4,33.80000000000291,5,238.4,931.3000000000029,5,238.4,931.3000000000029,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,468.8,9668.200000000012,5,188.4,1003.3000000000029,5,4771.0,1110600.0,716261.0,5,238.4,931.3000000000029,5,1697.6,441.79999999981374,4814.0,1.01020207E8,TRACK716261_SUB4814,5,5.8848E7,7.314292E13,2.0,3122016.0,312.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NO,306.04951232062615,,4.0,1.0,,Gaya,8,,,2.017021E7,131112.0,6.364481815872E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1280537.0,,,YES Chemical Fertilizer,NO,NO,3.0,1483851221299,,1.0,0.0,0.4814440581120252,used own seed,Sonalika,0.0,,338.23,4.0,89751C,
20170108T045151_20170108T045341_T44RRN_174,6,13.333333333333334,0.2666666666666515,6,1738.0,0.0,6,1153.6666666666667,273.0666666666046,6,2092.3333333333335,0.266666666418314,6,1755.6666666666667,54.26666666641832,6,1532.5,116.3,6,1313.0,1066.8,6,1416.0,117.6,6,1906.6666666666667,1664.2666666664184,6,2068.3333333333335,1025.0666666664183,6,2185.3333333333335,26.666666666418315,6,1931.0,66983.2,6,452.3333333333333,836.2666666666512,2.0,6,62.333333333333336,11.466666666666423,6,8.0,0.0,6,-464.5,54967.9,6,259.0,26352.4,6,259.0,26352.4,10.0,8_0,6,4832.0,600788.8,6,48.666666666666664,4013.066666666667,6,247.5,3211.5,6,201.66666666666666,45.06666666666861,6,185.83333333333334,5256.166666666669,6,185.83333333333334,5256.166666666669,6,0.0,0.0,6,0.0,0.0,6,0.0,0.0,6,362.8333333333333,31428.966666666674,6,149.16666666666666,3662.9666666666685,6,4832.0,600788.8,67677.0,6,185.83333333333334,5256.166666666669,6,1506.3333333333333,448.26666666679085,5113.0,1.01020206E8,TRACK67677_SUB5113,6,4.586E7,3.6237008E14,2.0,3.0112016E7,3011.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,499.68368042614907,,4.0,1.0,,Gaya,8,,,2.017021E7,122434.0,6.364481815872E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1280522.0,,,YES Chemical Fertilizer,NO,NO,3.0,1483851221299,,2.0,0.0,0.5113317031206371,used own seed,Sonalika,0.0,,440.19,5.0,A75715,
20170108T045151_20170108T045341_T44RRN_175,3,14.0,0.0,3,1747.3333333333333,936.3333333330229,3,1158.0,972.0,3,2087.0,0.0,3,1761.0,25.0,3,1526.0,108.0,3,1311.6666666666667,500.33333333348855,3,1401.3333333333333,65.33333333348855,3,1922.0,300.0,3,2103.3333333333335,1365.333333333023,3,2191.0,2028.0,3,1989.3333333333333,3621.333333333023,3,424.0,0.0,2.0,3,67.0,27.0,3,8.0,0.0,3,-505.6666666666667,3141.333333333314,3,303.6666666666667,2265.333333333343,3,303.6666666666667,2265.333333333343,9.0,10_0,3,6601.0,383725.0,3,64.33333333333333,536.333333333333,3,263.6666666666667,681.3333333333285,3,202.66666666666666,21.33333333333576,3,204.66666666666666,474.33333333333576,3,204.66666666666666,474.33333333333576,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,419.6666666666667,2556.333333333314,3,172.66666666666666,294.33333333333576,3,6601.0,383725.0,375484.0,3,204.66666666666666,474.33333333333576,3,1508.3333333333333,208.33333333348855,1510.0,1.01020205E8,TRACK375484_SUB1510,3,4.9233333333333336E7,2.73537333333335E13,2.0,2.5112016E7,2511.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,NO,249.83534831361027,,4.0,1.0,,Gaya,8,,,2.017021E7,125755.0,6.364481815872E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1280524.0,,,YES Both,NO,YES,3.0,1483851221299,,2.0,1.0,0.15101353059878553,used own seed,Sonalika,0.0,<25%,431.89,5.0,A75715,
20170108T045151_20170108T045341_T44RRN_176,4,14.0,0.0,4,2054.5,16.333333333333332,4,1565.5,56.333333333333336,4,2113.0,0.0,4,1778.25,191.58333333333334,4,1562.0,38.666666666666664,4,1399.5,373.6666666666667,4,1436.5,16.333333333333332,4,1775.0,192.0,4,1905.0,85.33333333333333,4,1974.0,161.33333333333334,4,1743.5,80.33333333333333,4,409.0,0.0,2.0,4,135.75,7.583333333333333,4,8.0,0.0,4,-268.75,66.91666666666667,4,115.75,20.25,4,115.75,20.25,75.0,50_0,4,9442.0,1.441191E7,4,-81.5,11.666666666666666,4,53.25,20.916666666666668,4,134.5,3.0,4,109.0,71.33333333333333,4,109.0,71.33333333333333,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,213.5,80.33333333333333,4,96.0,15.333333333333334,4,9442.0,1.441191E7,209988.0,4,109.0,71.33333333333333,4,1312.0,12.0,5007.0,1.01020902E8,TRACK209988_SUB5007,4,2.714E7,6.0168E12,9.0,1.2122016E7,1212.0,2.0,12.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,307.03951646754984,,4.0,1.0,,Gaya,8,,,2.0170213E7,122259.0,6.364482762816E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1746650.0,mustard,<25%,YES Chemical Fertilizer,YES,NO,3.0,1483851221299,,2.0,0.0,0.500797543538969,purchased seeds,Sonalika,1.0,,438.96,5.0,A75715,
20170108T045151_20170108T045341_T44RRN_177,3,10.666666666666666,0.3333333333333428,3,2005.0,9747.0,3,1405.3333333333333,1408.3333333334886,3,2124.3333333333335,65.33333333302289,3,1798.3333333333333,85.33333333302289,3,1539.3333333333333,120.33333333348855,3,1352.6666666666667,133.33333333348855,3,1433.3333333333333,176.33333333348855,3,1832.3333333333333,1160.333333333023,3,1991.3333333333333,2133.333333333023,3,2129.6666666666665,21336.333333333023,3,1827.6666666666667,7905.333333333023,3,425.0,243.0,2.0,3,130.66666666666666,800.3333333333321,3,8.0,0.0,3,-336.0,6075.0,3,187.0,4332.0,3,187.0,4332.0,76.0,49_0,3,5041.0,557283.0,3,-45.666666666666664,0.3333333333334849,3,129.66666666666666,120.33333333333212,3,175.33333333333334,133.33333333333576,3,148.66666666666666,800.3333333333358,3,148.66666666666666,800.3333333333358,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,274.0,2523.0,3,119.66666666666667,385.3333333333321,3,5041.0,557283.0,100118.0,3,148.66666666666666,800.3333333333358,3,1425.3333333333333,1045.3333333334886,7308.0,1.01020903E8,TRACK100118_SUB7308,3,3.5966666666666664E7,3.661013333333325E13,9.0,2.5122016E7,2512.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,286.7390250218858,,4.0,2.0,,Gaya,8,,,2.0170213E7,121028.0,6.364482762816E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1746672.0,mustard,<25%,YES Chemical Fertilizer,YES,NO,3.0,1483851221299,,2.0,0.0,0.7308443871264193,purchased seeds,Sonalika,0.0,,396.37,4.0,89751C,
20170108T045151_20170108T045341_T44RRN_521,4,10.0,0.0,4,1662.75,19890.25,4,1209.0,36684.0,4,2090.0,0.0,4,1795.75,529.5833333333334,4,1569.0,919.3333333333334,4,1372.0,1223.3333333333333,4,1404.0,1518.6666666666667,4,1771.75,4960.916666666667,4,1911.0,5004.0,4,2000.75,8806.916666666666,4,1803.75,24870.916666666668,4,406.0,0.0,2.0,4,27.25,1207.5833333333333,4,8.0,0.0,4,-317.25,12873.583333333334,4,148.75,7452.25,4,148.75,7452.25,20.0,18_1,4,15846.5,9.101036633333333E7,4,40.25,1317.5833333333333,4,199.75,4555.583333333333,4,161.0,1764.0,4,134.0,1272.6666666666667,4,134.0,1272.6666666666667,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,283.5,8195.0,4,122.75,1257.5833333333333,4,15846.5,9.101036633333333E7,27246.0,4,134.0,1272.6666666666667,4,1389.5,15627.0,257.0,1.01020404E8,TRACK27246_SUB257,4,3.3785E7,6.5367833333333336E13,4.0,1.1122016E7,1112.0,1.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,564.6607995236931,PARTIAL-5%,7.0,2.0,,Gaya,8,,,2.0170211E7,130221.0,6.364482131232E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1373982.0,,,YES Chemical Fertilizer,NO,NO,2.0,1483851221299,,2.0,0.0,0.025735866925138295,used own seed,Sonalika,1.0,,340.24,4.0,89751C,
20170108T045151_20170108T045341_T44RRN_525,1,9.0,,1,1587.0,,1,985.0,,1,2101.0,,1,1792.0,,1,1558.0,,1,1325.0,,1,1419.0,,1,1972.0,,1,2167.0,,1,2322.0,,1,2084.0,,1,443.0,,2.0,1,9.0,,1,8.0,,1,-557.0,,1,337.0,,1,337.0,,25.0,30_1,1,7074.0,,1,135.0,,1,358.0,,1,234.0,,1,222.0,,1,222.0,,1,0.0,,1,0.0,,1,0.0,,1,468.0,,1,189.0,,1,7074.0,,61710.0,1,222.0,,1,1611.0,,6768.0,1.01020409E8,TRACK61710_SUB6768,1,5.486E7,,4.0,2.6112016E7,2611.0,1.0,9.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,216.18249352218476,,4.5,2.0,,Gaya,8,,,2.0170211E7,155117.0,6.364482131232E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1373983.0,,,YES Chemical Fertilizer,NO,YES,3.0,1483851221299,,2.0,1.0,0.6768379862771103,used own seed,Sonalika,0.0,<25%,264.15,3.0,6C9223,
20170108T045151_20170108T045341_T44RRN_179,2,9.0,0.0,2,1758.5,12324.5,2,1332.5,36720.5,2,2101.0,0.0,2,1808.5,0.5,2,1564.0,2.0,2,1366.5,112.5,2,1419.0,72.0,2,1787.5,2244.5,2,1893.5,4512.5,2,1991.5,7564.5,2,1706.5,760.5,2,443.0,0.0,2.0,2,57.5,924.5,2,8.0,0.0,2,-231.5,544.5,2,90.5,364.5,2,90.5,364.5,18.0,14_0,2,5792.5,3038112.5,2,-14.5,1512.5,2,124.5,6160.5,2,139.0,1568.0,2,110.0,128.0,2,110.0,128.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,202.0,162.0,2,91.5,24.5,2,5792.5,3038112.5,563216.0,2,110.0,128.0,2,1327.0,11552.0,5919.0,1.01020402E8,TRACK563216_SUB5919,2,2.83E7,7.0688E12,4.0,1.2112016E7,1211.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,241.74185352186242,PARTIAL-50%,6.0,1.0,,Gaya,8,,,2.0170211E7,113749.0,6.364482131232E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1373990.0,,,YES Chemical Fertilizer,NO,YES,2.0,1483851221299,,2.0,2.0,0.5919854561073478,purchased seeds,Sonalika,1.0,<25%,339.01,4.0,89751C,
20170108T045151_20170108T045341_T44RRN_554,1,12.0,,1,2064.0,,1,1495.0,,1,2057.0,,1,1753.0,,1,1517.0,,1,1348.0,,1,1424.0,,1,1776.0,,1,1900.0,,1,2036.0,,1,1854.0,,1,416.0,,2.0,1,152.0,,1,8.0,,1,-394.0,,1,222.0,,1,222.0,,41.0,42_1,1,5657.0,,1,-53.0,,1,107.0,,1,159.0,,1,158.0,,1,158.0,,1,0.0,,1,0.0,,1,0.0,,1,301.0,,1,131.0,,1,5657.0,,350388.0,1,158.0,,1,1380.0,,7190.0,1.01020601E8,TRACK350388_SUB7190,1,3.712E7,,6.0,2.2112016E7,2211.0,2.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,152.80325780103223,PARTIAL-5%,3.5,3.0,,Gaya,8,,,2.0170212E7,134305.0,6.364482446592E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1281971.0,,,YES Chemical Fertilizer,NO,NO,3.0,1483851221299,,2.0,0.0,0.7190784463977259,purchased seeds,Sonalika,0.0,,543.25,6.0,C43A0E,
20170108T045151_20170108T045341_T44RRN_180,2,12.0,0.0,2,2064.0,0.0,2,1495.0,0.0,2,2057.0,0.0,2,1754.0,98.0,2,1521.5,112.5,2,1367.0,242.0,2,1424.0,0.0,2,1776.0,0.0,2,1900.0,0.0,2,2036.0,0.0,2,1764.5,4704.5,2,416.0,0.0,2.0,2,150.5,12.5,2,8.0,0.0,2,-312.0,5000.0,2,159.5,2812.5,2,159.5,2812.5,52.0,41_0,2,6033.5,196564.5,2,-78.0,392.0,2,82.0,392.0,2,159.0,0.0,2,126.5,612.5,2,126.5,612.5,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,239.0,2312.0,2,106.0,392.0,2,6033.5,196564.5,451036.0,2,126.5,612.5,2,1380.0,0.0,1672.0,1.01020613E8,TRACK451036_SUB1672,2,3.003E7,2.75282E13,6.0,2.0112016E7,2011.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,198.5698029072626,PARTIAL-5%,3.5,1.0,,Gaya,8,,,2.0170212E7,133033.0,6.364482446592E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1281994.0,,,YES Chemical Fertilizer,NO,NO,3.0,1483851221299,,2.0,0.0,0.1672168922516475,purchased seeds,Sonalika,0.0,,541.22,6.0,C43A0E,
20170108T045151_20170108T045341_T44RRN_567,2,12.0,0.0,2,1982.0,72.0,2,1464.0,5408.0,2,2115.0,0.0,2,1855.0,50.0,2,1629.0,450.0,2,1485.0,3042.0,2,1490.5,220.5,2,2022.0,18050.0,2,2227.5,20200.5,2,2336.0,40898.0,2,2023.0,1458.0,2,494.0,0.0,2.0,2,97.0,18.0,2,8.0,0.0,2,-449.5,1740.5,2,242.0,1568.0,2,242.0,1568.0,80.0,58_2,2,-873.0,2.35618632E8,2,10.0,128.0,2,160.0,1152.0,2,150.0,512.0,2,153.0,722.0,2,153.0,722.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,356.5,144.5,2,151.0,18.0,2,-873.0,2.35618632E8,453432.0,2,153.0,722.0,2,1355.0,3872.0,711.0,1.01021004E8,TRACK453432_SUB711,2,3.804E7,4.84128E13,10.0,1.5122016E7,1512.0,2.0,18.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,144.17878603256005,,2.5,3.0,,Gaya,8,,,2.0170213E7,163047.0,6.364482762816E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1282164.0,,,YES Chemical Fertilizer,NO,YES,3.0,1483851221299,,2.0,1.0,0.07114372424147064,purchased seeds,Sonalika,1.0,~50%,341.99,4.0,89751C,
20170108T045151_20170108T045341_T44RRN_181,3,14.0,0.0,3,2058.0,0.0,3,1392.0,0.0,3,2130.0,0.0,3,1858.6666666666667,264.3333333330229,3,1634.6666666666667,246.33333333348855,3,1473.3333333333333,2172.3333333334886,3,1562.0,0.0,3,2126.0,0.0,3,2471.0,0.0,3,2564.0,0.0,3,2314.6666666666665,13190.333333333023,3,519.0,0.0,2.0,3,114.33333333333333,26.33333333333212,3,8.0,0.0,3,-753.6666666666666,17514.333333333372,3,415.6666666666667,4676.333333333343,3,415.6666666666667,4676.333333333343,63.0,46_0,3,9730.0,1.4584467E7,3,57.666666666666664,604.333333333333,3,247.66666666666666,522.3333333333285,3,193.0,0.0,3,221.0,1429.0,3,221.0,1429.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,481.3333333333333,5401.333333333314,3,193.0,549.0,3,9730.0,1.4584467E7,741365.0,3,221.0,1429.0,3,1478.0,0.0,7723.0,1.01020714E8,TRACK741365_SUB7723,3,5.6933333333333336E7,1.33964133333333E14,7.0,2122016.0,212.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,216.83601300818546,,11.0,1.0,,Gaya,8,,,2.0170212E7,141349.0,6.364482446592E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1746185.0,,,YES Chemical Fertilizer,NO,YES,3.0,1483851221299,,2.0,1.0,0.7723829554486072,used own seed,Sonalika,0.0,<25%,572.29,6.0,C43A0E,
20170108T045151_20170108T045341_T44RRN_184,15,10.533333333333333,0.8380952380952392,15,1518.6,9554.828571428678,15,775.4,3730.971428571402,15,2083.0,0.0,15,1749.3333333333333,196.52380952398693,15,1511.1333333333334,359.9809523810233,15,1222.4666666666667,394.40952380959476,15,1367.6666666666667,1099.0952380951494,15,2241.866666666667,5838.695238095309,15,2621.5333333333333,10458.838095238167,15,2774.9333333333334,21847.06666666695,15,2424.3333333333335,11436.666666666311,15,513.2666666666667,405.6380952380797,2.0,15,1.3333333333333333,701.3809523809524,15,8.0,0.0,15,-897.5333333333333,10209.123809523748,15,603.5333333333333,3371.4095238095283,15,603.5333333333333,3371.4095238095283,13.0,9_0,15,7355.466666666666,634264.4095238106,15,229.46666666666667,419.55238095237706,15,515.2666666666667,414.06666666665114,15,324.1333333333333,52.12380952381396,15,328.73333333333335,238.06666666666777,15,328.73333333333335,238.06666666666777,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,771.5333333333333,2413.838095238033,15,277.8666666666667,169.2666666666711,15,7355.466666666666,634264.4095238106,682434.0,15,328.73333333333335,238.06666666666777,15,1960.1333333333334,1073.1238095238805,147.0,1.01020302E8,TRACK682434_SUB147,15,8.365866666666667E7,3.073408380952343E13,3.0,1.3102016E7,1310.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,1319.6693672421006,,4.5,1.0,,Gaya,8,,,2.017021E7,124106.0,6.364481815872E17,L1C_T45RVJ_A008081_20170108T045341,1.0,1791001.0,mustard,<25%,YES Chemical Fertilizer,YES,YES,0.0,1483851221299,,2.0,2.0,0.014728325179982682,used own seed,Sonalika,0.0,<25%,,,,
